GeoName,Year,gdp
Wisconsin,2018,123455
Wisconsin,2018,21738
Wisconsin,2018,22648
Wisconsin,2018,-909
Wisconsin,2019,333699
Wisconsin,2019,104
Wisconsin,2019,347399
Wisconsin,2019,196171
Wisconsin,2019,129642
Wisconsin,2019,21586
Wisconsin,2019,22702
Wisconsin,2019,-1116
Wisconsin,2020,322973
Wisconsin,2020,100
Wisconsin,2020,343783
Wisconsin,2020,197113
Wisconsin,2020,134775
Wisconsin,2020,11895
Wisconsin,2020,23194
Wisconsin,2020,-11299
Wisconsin,2021,334517
Wisconsin,2021,104
Wisconsin,2021,369032
Wisconsin,2021,209106
Wisconsin,2021,142719
Wisconsin,2021,17208
Wisconsin,2021,24311
Wisconsin,2021,-7103
Wyoming,2017,37620
Wyoming,2017,100
Wyoming,2017,37620
Wyoming,2017,17664
Wyoming,2017,16725
Wyoming,2017,3231
Wyoming,2017,3326
Wyoming,2017,-95
Wyoming,2018,37977
Wyoming,2018,101
Wyoming,2018,39615
Wyoming,2018,18500
Wyoming,2018,17744
Wyoming,2018,3370
Wyoming,2018,3458
Wyoming,2018,-88
Wyoming,2019,38558
Wyoming,2019,102
Wyoming,2019,39971
Wyoming,2019,19146
Wyoming,2019,17407
Wyoming,2019,3419
Wyoming,2019,3512
Wyoming,2019,-93
Wyoming,2020,36181
Wyoming,2020,96
Wyoming,2020,36676
Wyoming,2020,18514
Wyoming,2020,16151
Wyoming,2020,2010
Wyoming,2020,3193
Wyoming,2020,-1183
Wyoming,2021,36930
Wyoming,2021,98
Wyoming,2021,42176
Wyoming,2021,19555
Wyoming,2021,19952
Wyoming,2021,2669
Wyoming,2021,3607
Wyoming,2021,-938
